Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:5cYJ1vLxc9zhcGvAPWm2ff","White Knuckles","OK Go","Of the Blue Colour of the Sky","1","6","198520","spotify:user:mmccaff","2015-12-31T21:13:13Z"
"spotify:track:5PMv3v1Yan26SDTriLOgnE","I Want You So Bad I Can't Breathe","OK Go","Of the Blue Colour of the Sky","1","7","202693","spotify:user:mmccaff","2015-12-31T21:13:13Z"
"spotify:track:4lOzxvpRTMqYJSmK3luUyi","End Love","OK Go","Of the Blue Colour of the Sky","1","8","245080","spotify:user:mmccaff","2015-12-31T21:13:13Z"
"spotify:track:3JwEJhH9vjFvqkWGSbF9tC","Before The Earth Was Round","OK Go","Of the Blue Colour of the Sky","1","9","249466","spotify:user:mmccaff","2015-12-31T21:13:13Z"
"spotify:track:07sfSXFkffAH1wsWWyhfm4","Last Leaf","OK Go","Of the Blue Colour of the Sky","1","10","153973","spotify:user:mmccaff","2015-12-31T21:13:13Z"
"spotify:track:7tdB5fhfsvuvRK17DHhdc6","Back From Kathmandu","OK Go","Of the Blue Colour of the Sky","1","11","252960","spotify:user:mmccaff","2015-12-31T21:13:13Z"
"spotify:track:7JL2k1qPctTaeKFmYFVfq4","While You Were Asleep","OK Go","Of the Blue Colour of the Sky","1","12","264573","spotify:user:mmccaff","2015-12-31T21:13:13Z"
"spotify:track:3almGbhbgnQvXPLWp9x0TY","In The Glass","OK Go","Of the Blue Colour of the Sky","1","13","363600","spotify:user:mmccaff","2015-12-31T21:13:13Z"
"spotify:track:6dux5viG3Ku3IefPx3gFNT","Dog Days Are Over","Florence + The Machine","Between Two Lungs","1","1","252818","spotify:user:mmccaff","2015-12-31T21:13:48Z"
"spotify:track:0AXtUwPpFDkNLcOzNZH4ir","Rabbit Heart (Raise It Up)","Florence + The Machine","Between Two Lungs","1","2","232360","spotify:user:mmccaff","2015-12-31T21:13:48Z"
"spotify:track:6tJMIjBBcEazLFSGruQUUF","I'm Not Calling You A Liar","Florence + The Machine","Between Two Lungs","1","3","185333","spotify:user:mmccaff","2015-12-31T21:13:48Z"
"spotify:track:3nJ6xdyRRu9bcm46gguRcU","Howl","Florence + The Machine","Between Two Lungs","1","4","214053","spotify:user:mmccaff","2015-12-31T21:13:48Z"
"spotify:track:6rXh7I5h1KU27v2QfMYnhM","Kiss With A Fist","Florence + The Machine","Between Two Lungs","1","5","124240","spotify:user:mmccaff","2015-12-31T21:13:48Z"
"spotify:track:5TPQ8OjeTBLztJEHhJ5RLe","Girl With One Eye","Florence + The Machine","Between Two Lungs","1","6","218613","spotify:user:mmccaff","2015-12-31T21:13:48Z"
